症状a,症状b,label,index
龟头充血不足,龟头老软,0,6856
尿黄,排尿有血,0,2023
排尿困难,一想小便,0,10528
尿道口刺痛,内裤上有分泌物,0,12032
尿不尽,尿急尿频尿疼,0,10905
没有晨勃,早起不晨勃,1,8441
精液粘稠,精子里面有血,0,4225
睾丸胀,睾丸皮脱,0,3469
龟头有白色分泌物,肛门有分泌物,0,7106
包皮紧,包皮有红斑,0,2286
包皮痒,包皮后小鸡鸡感染,0,848
早射,感觉刚进入就想射,1,15099
睾丸萎缩,睾丸皮黑,0,1316
精液粘稠,精子里有红色,0,5139
睾丸痒,睾丸松弛,0,1181
小腹疼,小便有点疼,0,3339
阴茎扭转,阴茎还短小,0,572
尿里有泡沫,小便发臭,0,6744
尿不尽,尿不急,0,10580
龟头出不来,龟头漏出来疼,0,10140
有点红,有点频,0,9950
阴茎撕裂,阴茎特别痒,0,6565
没有以前硬,勃起不坚中途疲软,1,4460
增生,前列腺有肥大,0,6118
肉芽,长了一个小疙瘩,1,4466
小便出血,小便时有点痛,0,4362
包皮垢,包皮溃烂,0,859
没有晨勃,没有以前的硬,0,2773
小腹坠胀,小腹右侧痛,0,12961
阴囊发凉,睾丸变大,0,15200
睾丸潮湿,阴囊收缩,0,4804
肉芽,长了一个疙瘩,1,1561
性欲减退,射精很舒服,0,11077
阴茎有异味,阴茎红,0,6667
阴茎增大,阴茎能增大,1,12789
龟头出血,龟头上有小点点,0,4285
不射精,射精特快,0,11292
尿道有点痒,尿刺痛,0,6650
龟头敏感,一直很敏感,1,15168
精液发黄,精液很少,0,3988
睾丸有异味,睾丸有些疼,0,4229
尿无力,小便有点血,0,10208
尿胀,排尿次数多,0,11711
龟头敏感,龟头很红,0,4869
射精痛,射精射不远,0,5313
尿里有泡沫,小便潜血,0,8041
尿痛,小便也不疼,0,15625
尿痛,尿尿好疼,1,4789
排尿困难,尿不痛快,1,13727
尿痛,小便没劲,0,10764
精子成活率低,精子出不来,0,6223
脱皮,下面毛里有虫子,0,8707
阴茎有异味,阴茎非常短小,0,4897
龟头有白色分泌物,眼突然刺痛,0,1032
睾丸萎缩,阴囊有潮湿感,0,7688
睾丸有点硬,睾丸坠胀,0,7338
尿量少,夜尿不多,0,1434
尿道口红肿,没分泌物,0,9908
龟头红肿,阴茎特别短小,0,9926
阴茎扭转,海绵体萎缩,0,500
阴囊脱皮,睾丸萎缩,0,2047
精液粘稠,精液量很少,0,8605
阴茎扭转,阴茎上长了个包,0,1109
粉刺,白色小点,1,1585
射精出血,射精次数少,0,8299
龟头有小痘痘,龟头还有点疼,0,13739
下体有异味,生殖器特小,0,14101
阴茎增粗,阴茎包皮,0,468
尿等待,尿不淋,0,2994
龟头脱皮,龟头上有红点,0,13347
阴囊有疙瘩,龟头有小红疙瘩,0,2708
精子有颗粒,射精特别困难,0,9878
钙化,排尿有点疼,0,15197
小便出血,小便很黄,0,14329
睾丸疼,睾丸被攥拉了,0,11525
精液量多,精子里有血,0,7626
尿道口流脓,小便疼痛,0,8194
包皮水肿,包皮口有个小红点,0,4755
小便出血,小便都疼,0,7923
阴茎增粗,阴茎有点向下弯,0,5753
睾丸潮湿,睾丸有异味,0,9569
记忆力减退,身体无力,0,21
包皮紧,包皮肿大,0,14831
阴茎增粗,阴茎上长疙瘩,0,3108
包皮紧,包皮上裂口,0,6901
龟头痒,龟头包皮,0,4862
睾丸一个大一个小,睾丸发凉潮湿,0,4770
射精无力,精液活力不足,0,1026
精液像水一样,精子不液化,0,2641
睾丸疼,睾丸隐隐痛,1,13660
龟头红肿,阴茎珍珠疹,0,7979
没有晨勃,晨勃减弱,0,3895
尿道口刺痛,阴囊有灼热感,0,13388
黄色的,特别涨,0,7426
精子成活率低,精子颗粒状,0,10601
睾丸变小,睾丸发黏,0,10134
精子成活率低,精子活率低,1,15786
溃疡,有点着凉,0,5438
精液量少,精液比较稀,0,10029
阴茎增粗,阴茎不起而射精,0,11384
射精无力,射精快,0,4263
阴囊痒,大腿根部潮湿瘙痒,0,2921
有点红,有点红小红嘎子,1,5537
尿失禁,小便巨痛,0,12564
长疙瘩,黑斑,1,9618
阴茎弯曲,阴茎没有以前硬了,0,5711
硬块,有硬块,1,2362
尿道有点痒,尿道口发红肿,0,7095
睾丸胀,睾丸根部痒,0,15877
精液有血,精液中有血丝,1,4106
包皮有点长,龟头有时插阴道软,0,14250
尿有灼热感,尿尿时尿道有点疼,0,7047
有点肿,有点臭,0,16232
龟头上有黑点,龟头有时插阴道软,0,9311
睾丸挫伤,附睾精液囊肿,0,14973
尿胀,尿尿时疼痛,0,8382
有点红,有点溃疡,0,15367
阴囊发凉,睾丸表皮疼,0,3953
精液量多,做爱几分钟就射了,0,5878
尿痛,小便有刺痛感,1,4203
尿浑浊,小便有点频繁,0,6670
尿无力,尿频尿急晚上睡不着觉腰酸无力脾气大,0,4008
阴茎短小,勃起差,0,266
阴茎有硬块,阴茎肿痛,0,15683
阴茎水肿,阴茎增粗,0,6889
尿有灼热感,有点坠涨感,0,6044
硬度不够,勃起很难,0,3724
黄色的,特别粘,0,14225
阴茎短小,勃起后硬度不够,0,15593
阴囊红肿,睾丸有点坠痛,0,6737
尿道口刺痛,没分泌物,0,4102
精液有血,射精疼痛,0,110
记忆力减退,性能力减退,0,62
射精无力,射精发黄,0,4609
龟头有小疙瘩,阴囊上有小疙瘩,0,6891
龟头有红斑,龟头有一圈小疙瘩,1,5661
龟头出不来,龟头里面有点痒,0,13094
包皮红肿,龟头有点红,1,11284
尿分叉,小便深黄色,0,4260
龟头痒,阴茎上有小水泡,0,15022
硬度不够,勃起不坚时间短,1,6491
尿痛,小便特疼,1,11849
龟头有小痘痘,龟头红红,0,9142
有点疼,总是很痒,0,1218
没有以前硬,勃起很快就软了,0,2148
射精痛,射精量过多,0,10785
精液量少,精液稀薄,1,15176
早射,插进去没一会就射了,1,8107
睾丸疼,睾丸下坠,0,12269
精液像果冻,精液不少,0,14015
阴茎增大,阴茎肿了,0,347
阴囊痒,蛋皮瘙痒,1,12897
硬不起来,勃起缓慢?中路疲软?硬度不坚,0,1203
睾丸下垂,睾丸上长了个疙瘩,0,11626
龟头有小疙瘩,阴茎发烫,0,6714
阴茎折断,阴茎细小,0,6776
龟头发紫,龟头长疙瘩,0,3053
龟头流脓,龟头流血,0,6494
包皮痒,包皮撸起,0,3338
龟头灼热,阴茎太短,0,13381
下面痒,大腿根儿长狮子了,0,3814
包皮红肿,包皮水肿瘙痒,1,9238
精子有颗粒,色果冻状,0,5186
龟头上有黑点,龟头还有点疼,0,2991
阴囊痒,大腿根处潮湿,0,6253
阴茎撕裂,阴茎有点向下弯,0,14222
睾丸有异味,阴囊积水,0,14357
阴茎过大,阴茎异常勃起,0,1856
黄色的,有点骚,0,15942
阴茎有硬块,阴茎就软了,0,9662
精液量多,精子量很少,0,1617
小肉球,红疙瘩,1,5703
没有以前硬,勃起不缓,0,11730
尿道口流脓,鸡巴上有白色的东西,0,8815
精液有异味,精子畸形高,0,2565
精液量多,精子太少,0,2466
尿道流白色液体,鸡巴上有白色的东西,0,12775
阴囊有疙瘩,睾丸有个小疙瘩,1,16087
精液像果冻,精液黄,0,10790
没有以前硬,射精快时间短,0,5869
尿道口流脓,白色的分泌物,0,10895
龟头敏感,龟头发青,0,8680
睾丸一个大一个小,睾丸下潮湿,0,5197
龟头出不来,龟头有点发白,0,12644
小肉球,长了个小水泡,1,13188
精液量多,精液比较稀,0,7153
包皮有点长,包皮过长包皮垢,1,5968
阴茎弯曲,阴茎流血,0,14176
精液有血,精液呈果冻状,0,139
记忆力减退,多梦记忆力下降,1,5124
硬度不够,勃起不坚中途皮软,0,4599
阴囊有疙瘩,鸡鸡上最近起了红疙瘩,0,4730
尿道口红肿,包皮起了好多疙瘩?尿道口红肿,1,13624
没有以前硬,勃起慢,0,3630
阴茎扭转,阴茎流脓,0,10010
龟头溃烂,龟头泛白,0,3210
尿道口刺痛,尿道内有点痒,0,1233
尿道口红肿,尿分泌物,0,4978
尿分叉,尿尿快,0,2795
尿频,尿尿少,0,13156
尿无力,小便偏黄,0,16200
龟头红肿,阴茎上有血管还有涨痛感,1,4848
睾丸痒,阴囊左侧会痛,0,7502
尿失禁,小便腥臭味,0,3930
有异味,有点灼热,0,2224
包皮有点长,包皮系带撕裂,0,8365
龟头红肿,阴茎上涨痘痘,0,5044
肉芽,红痘痘,1,15328
黄色的,有点尿血,0,5996
硬不起来,根本硬不起来,1,8322
脱皮,两个红点,0,915
红肿,生殖器缩小,0,5597
尿频,尿尿疼,0,10839
阴茎弯曲,阴茎太大,0,11105
精液量多,五分钟就射了,0,3854
龟头流脓,阴茎上有小红点,0,13720
早射,插进去就射了,1,10902
睾丸肿大,睾丸有点胀,1,3252
睾丸疼,射精有疼痛,0,11114
小便出血,尿尿有血,1,3068
阴茎有异味,阴茎变长,0,5596
阴囊脱皮,睾丸酸痛,0,3450
包皮水肿,包皮很短,0,8767
尿急,小便后疼,0,4344
尿道口红肿,尿道灼热,0,10263
龟头有小疙瘩,龟头肿大,0,1069
尿黄,尿黄?有味,1,5614
龟头流脓,龟头红了,0,3504
阴茎水肿,阴茎又大又粗又红又硬,0,6286
阴茎折断,阴茎变大变粗,0,2539
睾丸胀,睾丸总疼,0,887
阴茎增粗,阴茎弯曲,0,14620
龟头痒,龟头起红点,0,15511
尿道口流脓,白色异味,0,6700
阴囊红肿,睾丸不生精,0,11914
性欲减退,射精有点快,0,8315
阴茎过大,阴茎痒痒,0,2403
尿胀,小便潜血,0,9008
精液量多,精子活动率低,0,10489
睾丸扭转,睾丸皮脱,0,1106
尿道流白色液体,小便后有白色液体流出,1,8580
睾丸胀,"睾丸襄,肿",1,15658
精子成活率低,精子很稠,0,4087
龟头有红点,龟头流血,0,13750
阴茎增大,阴茎多长,0,336
精液量多,精液是黄的,0,9373
排尿困难,排尿排不出来,1,3763
有点发炎,有点刺痛感,0,9079
睾丸挫伤,睾丸涨疼,0,5670
尿里有泡沫,尿尿有点频繁,0,15730
精子成活率低,精子不射,0,5549
睾丸挫伤,睾丸囊肿???,0,3914
有点疼,总是想撒尿,0,11500
阴茎有异味,阴茎老是勃起,0,15714
红肿,瘙痒?意味,0,7372
龟头有小痘痘,龟头有水泡,1,12350
小腹坠胀,小腹发涨,1,14583
小肉球,脓包,0,11085
尿黄,小便有点多,0,9421
包皮紧,包皮做疼,0,9861
睾丸疼,睾丸肿痛,1,15396
性欲减退,射精有红色,0,1269
肉芽,肉球,1,13273
阴囊脱皮,阴囊外皮瘙痒,0,3359
尿胀,小便有味道,0,8678
钙化,尿液有泡,0,12904
尿道流白色液体,尿尿疼痛,0,6493
阴茎增大,阴茎尾损,0,4717
粉刺,白色脏东西,0,15468
性欲减退,性欲没有下降,0,2269
龟头出不来,龟头灵敏度高,0,2765
尿有异味,尿液发臭,1,3178
阴囊脱皮,阴囊变小,0,12922
睾丸挫伤,睾丸下坠疼,0,15500
尿等待,尿有点多,0,11671
尿多,尿尿有点尿分叉,0,11295
龟头上有黑点,龟头有红色斑点,1,1653
龟头有红点,龟头出现红点,1,1877
阴茎增粗,阴茎多长,0,8852
睾丸一个大一个小,睾丸阵痛,0,10685
龟头灼热,阴茎增长,0,13288
精液像水一样,精子是黄色,0,15302
硬度不够,勃起缓慢?中路疲软?硬度不坚,1,9207
有点红,有点凸起,0,8640
睾丸肿大,睾丸有灼热感表皮结痂,0,13207
精液有血,精子有点淡黄色,0,15678
龟头有红斑,龟头上有几个红点,1,6652
溃疡,有点发黄,0,4646
尿浑浊,尿尿时疼,0,13030
有点肿,有点红点,0,1338
精液有异味,精液不浓稠,0,6413
中途疲软,勃起时不够硬,0,14748
龟头有颗粒,暗黄色,0,5774
阴茎扭转,阴茎勃不起来又短小,0,576
阴囊发凉,蛋蛋老是潮湿有味,1,7562
阴茎扭转,阴茎皮破了,0,9268
阴茎疼,阴茎胀痛,1,3432
龟头流脓,龟头裂口,0,5312
排尿困难,尿尿黄,0,11170
阴茎短小,勃起勃起不硬,0,11542
龟头有颗粒,白色的垢,0,6051
睾丸挫伤,睾丸红,0,14837
尿急,小便有点发红,0,1669
龟头出血,龟头有一块红,0,6831
性欲减退,射精无力没有快感,0,1799
睾丸有异味,睾丸红肿,0,10777
精液有异味,精液味,0,12688
有点发炎,有点烧热感,0,13332
射精无力,水不多,0,12592
龟头有红点,阴茎变长,0,7510
龟头溃烂,龟头上有白点点,0,13773
龟头溃烂,龟头疼痛,0,14005
阴茎有异味,阴茎越来越小,0,4805
尿胀,小便有沫,0,11277
尿痛,小便时流白色的,0,9414
精液像果冻,精子弱,0,13181
不射精,没射完,0,16163
精液量多,精子果冻块,0,7461
死精,精子发黄,0,3043
睾丸一个大一个小,左侧肿大,0,4431
包皮垢,包皮系带断裂,0,12073
尿黄,尿也发黄,1,5955
尿分叉,小便快,0,11184
睾丸痒,睾丸那里疼,0,10300
尿道流白色液体,尿道疼痛,0,7491
增生,前列腺稍大,0,5953
阴茎弯曲,阴茎潮湿,0,14577
包皮紧,包皮过长阴茎短小,0,4037
精液像果冻,精液太少,0,6634
龟头有珍珠疹,龟头还疼,0,1077
包皮垢,包皮里痒,0,7267
钙化,尿液有泡泡,0,13412
阴茎增粗,阴茎老钟不能外翻,0,8487
记忆力减退,腰酸乏力失眠多梦精神不好,0,9321
阴茎疼,阴茎短,0,10623
精液量多,射得早,0,12065
下面痒,龟头有个红点,0,9034
中途疲软,没完事就软了,1,8069
精液发黄,精液残留,0,2763
小腹坠胀,小腹摁着疼,0,9501
尿多,尿尿偶尔分叉,0,15031
尿有灼热感,有点粘,0,14429
性欲减退,射精后有血,0,13071
精液发黄,精子很稀,0,4393
龟头脱皮,龟头边缘发紫,0,5712
小便出血,小便特疼,0,7770
钙化,排尿倒,0,15982
尿分叉,尿尿等待,0,11225
有异味,有点粘连,0,10177
阴茎扭转,阴茎发肿,0,7105
尿道流白色液体,内裤有白色液体,0,15255
包皮痒,包皮黏连,0,15122
尿多,小便便血,0,1477
阴囊肿大,阴囊发白,0,12299
睾丸肿大,右侧肿大,0,4396
精子成活率低,精子活力不行,0,5785
龟头有珍珠疹,龟头白色垢,0,11710
睾丸有点硬,睾丸坠痛,0,13465
精液像果冻,精液像水,0,14159
尿量少,尿尿的时候尿道疼,0,11512
红肿,生殖器发育不良,0,7543
精子有颗粒,冻状,0,1179
腰酸乏力,包着不舒服,0,15319
尿道流白色液体,龟头流出黄色的液体,0,15502
龟头疼,龟头刺挠,0,13764
尿多,小便带精,0,12222
阴茎增大,阴茎很硬,0,13439
淋巴结肿大,睾丸肿痛,0,11860
龟头有小疙瘩,阴茎上流血,0,14539
包皮水肿,包皮下面一圈肉,0,9025
阴茎有异味,阴茎瘙痒,0,12212
精子成活率低,精液透明色,0,6149
腰酸乏力,小腹左下侧疼,0,16143
记忆力减退,失眠多,0,41
阴茎撕裂,阴茎红肿,0,12372
尿胀,小便褐色,0,5234
尿黄,小便有点黄,1,4622
精液量多,精液微黄,0,13840
阴茎弯曲,阴茎刺痛,0,11746
性欲减退,射精快控制不住,0,5535
硬度不够,勃起无力不硬,1,1966
包皮水肿,包皮开裂,0,2570
阴囊有疙瘩,龟头沟有红点,0,5866
阴茎弯曲,阴茎向左歪,1,15548
有点疼,老是爱出汗,0,16070
精液有异味,精液太多,0,13266
阴囊红肿,睾丸过小,0,11447
射精无力,射精快慢,0,1873
粉刺,白色的膜,0,10702
包皮紧,包皮肿痛,0,4563
包皮有点长,龟头红疼,0,6539
射精出血,射精那么快,0,950
阴囊痒,阴囊两侧很痒,1,2695
包皮垢,包皮长一点,0,8055
睾丸挫伤,睾丸上有疙瘩,0,7215
精液发黄,精液是咖啡色,1,3365
包皮水肿,包皮长一点,0,7779
下面痒,有点味,0,3442
小便出血,尿尿黄色,0,4135
硬度不够,勃起比较困难,0,13330
阴茎撕裂,阴茎红,0,16019
粉刺,红色斑点,1,15146
尿道流白色液体,黄色液体流出,0,6357
精液粘稠,精子活力不行,0,9784
龟头痒,龟头起小红点,0,5413
龟头上有黑点,龟头上有很多小红点,1,3304
龟头有白色分泌物,尿道口有些红肿,0,1627
没有以前硬,搞B时间短,0,11178
尿量少,次数很少,0,9648
阴囊发凉,睾丸坏死,0,3057
龟头有白色分泌物,尿道口有黄色液体流出,0,3674
有点红,瘙痒脱皮,0,9184
尿急,尿尿会分叉,0,5019
精子成活率低,精液死精,1,14965
硬度不够,勃起没以前硬,1,3704
龟头有水泡,像水,0,2412
龟头有白色分泌物,尿道口疼痛,0,10852
龟头敏感,蹭内裤就有点敏感,1,14353
尿痛,尿尿有泡泡,0,14041
精子成活率低,精子变黄,0,6680
龟头有小痘痘,龟头泛白,0,12081
精液像水一样,精液异味,0,14906
尿急,小便褐色,0,1165
龟头有白色分泌物,尿道滴白,0,12551
排尿困难,尿不黄,0,12917
睾丸胀,睾丸下坠,0,2472
没有晨勃,晚上不硬,0,6760
精液像果冻,精子成黄色,0,11637
尿浑浊,尿尿次数多,0,5612
睾丸痒,睾丸有点微痛,0,1547
阴茎增大,阴茎勃起变短,0,7327
包皮紧,包皮有小疙瘩,0,14328
小腹疼,后背疼痛,0,1175
包皮痒,包皮上起了小疙瘩,0,6843
小便出血,拉血尿,1,2543
龟头有白色分泌物,尿道口发炎尿尿灼热,0,10380
阴茎增大,阴茎潮湿,0,2405
精液发黄,精子不沦,0,6026
肥大,前列腺增大伴钙化,0,11334
龟头结痂,龟头流水,0,8850
有点发炎,有点果冻,0,4571
射精痛,射精无力?乏力,0,1156
包皮紧,包皮前端痒红,0,10164
龟头结痂,龟头有点脱皮,0,7127
阴茎增粗,海绵体受伤,0,422
尿多,小便鸡八小不好,0,2905
包皮垢,包皮里有白色分泌物,1,15531
增生,前列腺高潮,0,14121
精液像水一样,精子透明色,1,14801
包皮紧,系带断裂过,0,1182
有点肿,有点像果冻,0,2599
溃疡,龟头发痒,0,3869
脱皮,生殖器短小,0,6547
囊肿,有点血块,0,11719
尿浑浊,晨尿有泡沫,0,14002
龟头有白色分泌物,包皮有点红肿,0,2934
射精痛,射精无法控制,0,5460
精液量少,精子黄黄,0,4651
龟头敏感,神经太敏感,1,15509
尿急,控制不住的射了,0,8114
小腹疼,小肚子也痛,1,7498
阴茎过大,阴茎太短,0,13272
阴茎疼,阴茎有异味,0,3849
尿无力,尿不贫,0,7178
黄色的,有点痒有点痛,0,13190
龟头充血不足,海绵体充血不足,1,5396
硬度不够,勃起是不硬,0,13246
下面痒,大腿根长了个疙瘩,0,6729
精液量少,精子过稀,0,9904
睾丸有点硬,睾丸一个疼,0,4510
包皮垢,龟头红点脱皮,0,9993
龟头红肿,阴茎比较短,0,13890
阴囊脱皮,阴囊有潮湿,0,13274
硬度不够,勃儿不坚,1,1121
下面痒,有点凉,0,2303
精液有异味,精子有果冻状,0,8778
龟头有小疙瘩,龟头上长痘痘,1,8366
龟头有红斑,龟头不痒,0,5469
粉刺,白色的液体?,0,9260
阴茎扭转,阴茎太长,0,554
尿浑浊,大便次数多,0,9094
尿痛,尿尿有亮晶体,0,15011
龟头有白色分泌物,没分泌物,0,3183
睾丸扭转,睾丸被拉拽,0,2622
包皮紧,包皮长有异味,0,14165
小腹坠胀,腰酸软,0,12253
阴茎折断,阴茎向左歪,0,10935
龟头疼,龟头流血,0,7815
尿道口刺痛,小便排尿时刺痛,1,8661
精液有异味,精液有点发黑,0,12197
阴茎增粗,阴茎上涨痘痘,0,14240
小肉球,红点点,1,5755
射精出血,射精多,0,12805
包皮紧,包皮过长时间短,0,12335
尿痛,尿尿时酸痛,1,13639
龟头出不来,龟头疼痒,0,1982
精液有血,精液带血丝,1,153
龟头充血不足,龟头擦破点皮,0,4918
阴囊红肿,睾丸有时候痒,0,3064
肉芽,长了水泡,1,14200
睾丸有异味,睾丸受伤,0,6864
精液发黄,精液比较稀,0,10363
阴茎有异味,阴茎勃起不硬,0,15136
龟头溃烂,龟头上有点红,0,6030
早射,不想射,0,8859
阴茎增大,阴茎变小,0,305
精液量少,死精子,0,10455
尿有异味,小便时间长,0,4380
尿道口刺痛,尿道口有些痒,0,9366
阴囊脱皮,阴囊收缩凉,0,15271
尿多,很多血,0,13198
睾丸胀,睾丸外面小小白色痘痘,0,2011
出血,有一点酸,0,4509
尿有灼热感,有点拉肚子,0,3618
射精痛,射精时无快感,0,5127
阴茎扭转,阴茎有点弯曲,1,10367
龟头疼,龟头上一圈小刺,0,3044
小肉球,小肉粒,1,10016
龟头灼热,阴茎发烫,1,3574
龟头有小痘痘,龟头过敏,0,13889
睾丸下垂,睾丸一个大,0,4419
有异味,有点疲劳,0,8314
记忆力减退,被发令枪震得耳鸣,0,1593
精液有异味,精液很少,0,2569
睾丸变小,睾丸松弛,0,3998
硬不起来,硬度不好,1,6671
记忆力减退,腰酸软,0,14790
黄色的,尿是褐色,0,1252
睾丸扭转,睾丸小软,0,9848
尿浑浊,尿尿都疼,0,14765
精液有血,精液不良化?,0,7191
