uuid,sentence,sentence2,label
cb05ee9a-1bf8-11ea-9e1f-e0d55e7e3b80,吃点什么要好啊,吃点什么最好啊,0
c9f0baad-1bf8-11ea-ac0c-e0d55e7e3b80,包皮红肿是怎么回事,咨询下，包皮红肿怎么回事,1
cb0614d0-1bf8-11ea-9ee2-e0d55e7e3b80,额。什么手术？,要做手术什么吗,0
c9ef5afb-1bf8-11ea-9371-e0d55e7e3b80,是这个原因吗？,那是啥原因,0
c9f093d6-1bf8-11ea-bbce-e0d55e7e3b80,都做什么检查啊,都需要检查什么啊,0
c9f10923-1bf8-11ea-a40a-e0d55e7e3b80,用药物大概多少费用啊,如果手术大约多少钱？药物大约多少钱？,0
c9f1306a-1bf8-11ea-8d4d-e0d55e7e3b80,要花多少钱,要多少钱啊,1
c9f1ca74-1bf8-11ea-86e3-e0d55e7e3b80,但是我没有什么症状,其他都没有什么症状,1
cb05ee2e-1bf8-11ea-ab48-e0d55e7e3b80,做得几天,两天就好了,0
c9f3ec4f-1bf8-11ea-bb12-e0d55e7e3b80,怎么治疗就像这种,这个怎么治疗呢？,1
c9f41309-1bf8-11ea-b6b4-e0d55e7e3b80,哦，要检查是吧,做什么检查,0
c9f1a3db-1bf8-11ea-9a7e-e0d55e7e3b80,是不是阳痿早泄？,阳痿早泄能治疗吗,0
cb0614d5-1bf8-11ea-b2e5-e0d55e7e3b80,对，你们医院在那,你们这个医院在哪里？,1
c9f412e7-1bf8-11ea-bc9d-e0d55e7e3b80,QQ可以么,我给你QQ吧！,0
c9ef5b42-1bf8-11ea-be4b-e0d55e7e3b80,这个得怎么治疗,那怎么治疗呢,1
c9eff6cb-1bf8-11ea-b767-e0d55e7e3b80,那需要多少钱啊？,我问的是大概需要花多少钱,1
c9f35102-1bf8-11ea-812c-e0d55e7e3b80,吃中药还是西药啊,治疗是吃药么?中药还是西药呢,0
c9f04525-1bf8-11ea-a40f-e0d55e7e3b80,那该怎么办，用什么药,那该吃什么药呢？,1
c9f301d5-1bf8-11ea-9c72-e0d55e7e3b80,手术要多少钱,如果做这样的手术要花多少钱呀,1
c9f3c64d-1bf8-11ea-b562-e0d55e7e3b80,体检大概费用是多少,一般检查费用是多少,0
c9ef81f6-1bf8-11ea-9c90-e0d55e7e3b80,那这些怎么治疗,这个怎么治疗,1
c9f2db26-1bf8-11ea-b918-e0d55e7e3b80,要去医院检查吗？,需要去医院检查吗,1
c9efcfbf-1bf8-11ea-9651-e0d55e7e3b80,阴囊潮湿挂什么科,以前有阴囊潮湿,0
c9f1a40e-1bf8-11ea-84b2-e0d55e7e3b80,检查前列腺多少钱呢,是检查前列腺嘛,0
c9f108b6-1bf8-11ea-82c0-e0d55e7e3b80,怎么检查呢,怎么检查的,1
c9f39f61-1bf8-11ea-bb2d-e0d55e7e3b80,好久了？,得多长时间？,0
c9f3026e-1bf8-11ea-ace4-e0d55e7e3b80,老公早泄。怎么办,阳痿早泄怎么办啊？,0
c9f093e2-1bf8-11ea-bbe7-e0d55e7e3b80,早泄如何治疗,早泄好治疗么,0
c9f328e1-1bf8-11ea-ae1f-e0d55e7e3b80,应该怎么做呢！,应该怎么治疗呢,0
c9eff6e8-1bf8-11ea-8106-e0d55e7e3b80,医生在吗,医生您好,0
c9f09440-1bf8-11ea-875a-e0d55e7e3b80,吃什么治疗阳痿早泄,早泄咋了,0
c9f0936b-1bf8-11ea-9cfb-e0d55e7e3b80,这个不知道,这个不知道，多久了,0
c9f13016-1bf8-11ea-b556-e0d55e7e3b80,还得做什么检查啊,检查要注意什么吗？,0
c9f13082-1bf8-11ea-8ee6-e0d55e7e3b80,这个要怎么治疗,那这种怎么治疗呢,1
c9eff738-1bf8-11ea-b8eb-e0d55e7e3b80,大概需要多少钱,那需要多少钱,1
c9ef5aee-1bf8-11ea-b01f-e0d55e7e3b80,这个有什么办法吗,有什么办法吗。,1
c9eff6c4-1bf8-11ea-8c1d-e0d55e7e3b80,大概要多久,那大概多久才发胖,0
c9ef81ed-1bf8-11ea-9a7f-e0d55e7e3b80,手淫引起的早泄好治疗吗,阳痿早泄能治疗吗,0
c9f2403b-1bf8-11ea-b4aa-e0d55e7e3b80,哦，桂林,是的，还在桂林,1
c9f04501-1bf8-11ea-898f-e0d55e7e3b80,都好几年了,有四五年了,1
cb059ff4-1bf8-11ea-bea4-e0d55e7e3b80,检查哪些,都做什么检查,0
c9f328e4-1bf8-11ea-977a-e0d55e7e3b80,怎么引起的,这是怎么引起的呢,1
c9efd025-1bf8-11ea-bd43-e0d55e7e3b80,需要怎么治疗？,一般怎么治疗,1
c9f156e0-1bf8-11ea-81ad-e0d55e7e3b80,龟头上有小红点是什么病啊,龟头上有红点是怎么回事,0
c9f43b7c-1bf8-11ea-9305-e0d55e7e3b80,嗯嗯，到时我去你们医院了解一下，谢谢,嗯，谢谢医生，我会去看的,0
c9f0badf-1bf8-11ea-a633-e0d55e7e3b80,有医生说过,你是医生还是？,0
c9f12fd3-1bf8-11ea-90b8-e0d55e7e3b80,这需要怎么治疗呢,我想知道怎么治疗,1
c9f461cb-1bf8-11ea-b9e6-e0d55e7e3b80,这手术多少钱,做那个手术多少钱,1
c9f3784b-1bf8-11ea-a4c3-e0d55e7e3b80,说吃什么药可以,我吃点什么药啊,1
c9f4d6e5-1bf8-11ea-a9d0-e0d55e7e3b80,那应该怎么做呢？,那应该怎么处理呢,1
c9f15728-1bf8-11ea-a5fc-e0d55e7e3b80,有什么办法没？,什么办法治疗呢？,0
c9f4d66b-1bf8-11ea-ab89-e0d55e7e3b80,会是什么问题,一般是什么问题,1
c9f0bb99-1bf8-11ea-8eef-e0d55e7e3b80,慢性的什么症状,额这是什么症状,0
c9f156af-1bf8-11ea-a6d7-e0d55e7e3b80,这怎么办了,应该怎么办呢,1
c9f15754-1bf8-11ea-81fb-e0d55e7e3b80,请问这是什么原因引起的？,这是什么原因造成的,1
c9f15717-1bf8-11ea-a5f7-e0d55e7e3b80,嗯，那怎么治疗,一般怎么治疗,1
c9f156c8-1bf8-11ea-b1c0-e0d55e7e3b80,好的，大约多钱？,大概多钱,1
c9f2b474-1bf8-11ea-91ab-e0d55e7e3b80,这个价格大概是多少呢,大概费用是多少,1
c9f093b3-1bf8-11ea-a496-e0d55e7e3b80,如果做包皮手术呢,做包皮手术吗,0
c9f3c6a4-1bf8-11ea-9c30-e0d55e7e3b80,阴茎里边痒是怎么回事,阴茎痒怎么回事,1
c9f48916-1bf8-11ea-be05-e0d55e7e3b80,医生你加了吗,你加我吧,0
cb05790f-1bf8-11ea-9cbf-e0d55e7e3b80,性生活比较频繁,喝酒好和性生活不频繁,0
c9f488ac-1bf8-11ea-85d2-e0d55e7e3b80,需要治疗吗？,需要怎么治疗呢,0
c9f24065-1bf8-11ea-ab92-e0d55e7e3b80,包皮过长 有什么危害,包皮过长影响嘛？,0
c9f412d9-1bf8-11ea-85c1-e0d55e7e3b80,请问阳痿手术怎么回事,我是看你们手术治疗阳痿是怎么回事,1
c9f4622b-1bf8-11ea-bc69-e0d55e7e3b80,早泄怎么治？,早泄怎么恢复,1
c9f218a0-1bf8-11ea-a5e2-e0d55e7e3b80,和包皮手术那个手术比较大？,当时让我做包皮切手术,0
c9f39f73-1bf8-11ea-bd15-e0d55e7e3b80,可以给我开点药吃吗,你能给开点药吗,1
c9f0bb2b-1bf8-11ea-af00-e0d55e7e3b80,是什么原因呢,这是什么原因啊,1
c9f1ca5a-1bf8-11ea-8fcc-e0d55e7e3b80,大约地多少钱,冶了好大概多少钱,0
c9f0bb40-1bf8-11ea-926c-e0d55e7e3b80,治疗这种病大概需要多少钱,好治疗吗？大概多少钱,0
c9f351cf-1bf8-11ea-93e9-e0d55e7e3b80,大概得多久啊,恢复大概要多久,0
c9f09432-1bf8-11ea-b504-e0d55e7e3b80,说，怎么治疗得了,咱们怎么治疗呢？,1
c9f4d685-1bf8-11ea-85a0-e0d55e7e3b80,这个不会是梅毒性病吧？？？,是性病么,0
cb05c7be-1bf8-11ea-b072-e0d55e7e3b80,包皮过长什么意思,那个包皮过长是怎么回事,0
c9f17ce8-1bf8-11ea-a813-e0d55e7e3b80,那需要做什么检查呢,该检查些什么,0
c9f12fc7-1bf8-11ea-bfbf-e0d55e7e3b80,吃什么药呢,请问吃什么药,1
c9f093ae-1bf8-11ea-9895-e0d55e7e3b80,什么原因造成的啊,什么原因造成的呢？,1
c9f23fda-1bf8-11ea-b011-e0d55e7e3b80,这怎么治疗呢,这需要怎么治疗,1
cb05a049-1bf8-11ea-a432-e0d55e7e3b80,还得做什么检查啊,那需要做什么检查,1
c9eff764-1bf8-11ea-a95b-e0d55e7e3b80,我想知道是什么原因引起的,这个是什么原因导致呢？,1
c9f412c1-1bf8-11ea-80d6-e0d55e7e3b80,这个怎么调理呢？,这怎么调理啊,1
c9f0baa0-1bf8-11ea-b572-e0d55e7e3b80,我想咨询一下阳痿早泄的问题,阳痿早泄可以治？,0
c9f266e0-1bf8-11ea-8ffa-e0d55e7e3b80,那需要多少钱治疗,该怎么治疗，要多久，多少钱,0
c9f06bcd-1bf8-11ea-9cb8-e0d55e7e3b80,那应该怎么治疗呢！,那应该怎么做呢？,0
cb059fe5-1bf8-11ea-a15c-e0d55e7e3b80,有什么问题吗,不会有什么大问题吧,1
c9f461c8-1bf8-11ea-9653-e0d55e7e3b80,大概多长时间？,做多长时间,0
c9f461a0-1bf8-11ea-9251-e0d55e7e3b80,您说需要什么检查?,检查看什么,0
c9f24075-1bf8-11ea-bf8b-e0d55e7e3b80,那早泄呢,中间软，早泄,0
c9efa924-1bf8-11ea-bdd4-e0d55e7e3b80,是说早泄？,阳痿，早泄。,0
c9f108b4-1bf8-11ea-8ba2-e0d55e7e3b80,正常多久,性生活多久算正常啊？,0
cb05edca-1bf8-11ea-b7bc-e0d55e7e3b80,多长时间恢复,多久可以恢复,1
c9f2b42b-1bf8-11ea-8936-e0d55e7e3b80,尿急尿频，尿不尽，还有血,尿急尿频,0
c9f17cd2-1bf8-11ea-ae61-e0d55e7e3b80,以前没过性生活,我没有性生活。,1
c9eff70e-1bf8-11ea-8f3d-e0d55e7e3b80,去三甲医院。？,三甲医院可以检查吗？,0
c9f01dc1-1bf8-11ea-a407-e0d55e7e3b80,应该怎么治疗啊,如果要治疗怎么了治疗啊,1
c9f3c601-1bf8-11ea-8213-e0d55e7e3b80,手术需要多久时间？,一般手术要多久，,1
c9f4d6de-1bf8-11ea-a68a-e0d55e7e3b80,你院在那,说你们哪,0
c9f218bd-1bf8-11ea-be60-e0d55e7e3b80,那不使用药物治疗 就做了手术不治疗了可以吗,药物治疗效果好?还是手术治疗效果好,0
c9f328c7-1bf8-11ea-b116-e0d55e7e3b80,尿怎么办,小怎么办,0
c9f1ca27-1bf8-11ea-b910-e0d55e7e3b80,包皮过长怎么看呢,包皮也过长,0
c9f240a8-1bf8-11ea-a84c-e0d55e7e3b80,现在严重阳痿了,现在早泄了,0
c9ef820d-1bf8-11ea-a20f-e0d55e7e3b80,这个龟头上有小红点，有点痒。怎么回事。,龟头上有小红点是什么病啊,0
c9f2b436-1bf8-11ea-b597-e0d55e7e3b80,都是这样的,经常这样,1
c9f1571d-1bf8-11ea-943b-e0d55e7e3b80,什么症状啊,症状是什么,1
cb05a07d-1bf8-11ea-93f6-e0d55e7e3b80,都是手淫引起的吗？,我是因为手淫,0
c9f1a39f-1bf8-11ea-a589-e0d55e7e3b80,没得啥明显感觉,没什么感觉,1
c9f4d70c-1bf8-11ea-ae6e-e0d55e7e3b80,能治疗吗？治疗有效吗？,能治疗么？,0
c9f3c5de-1bf8-11ea-ac75-e0d55e7e3b80,同济医院是吗？,咱是同济医院,0
c9f4affd-1bf8-11ea-9d42-e0d55e7e3b80,还能治好么,能不能治好?？,1
c9f17cf3-1bf8-11ea-a470-e0d55e7e3b80,请问是什么原因,什么因素,1
c9eff74c-1bf8-11ea-a866-e0d55e7e3b80,那包皮手术地多少钱,包皮手术价格？,1
c9f09403-1bf8-11ea-866c-e0d55e7e3b80,肾虚是不是也影响早泄,早泄跟肾虚有关系吗？,1
c9f06c17-1bf8-11ea-bc74-e0d55e7e3b80,大概要多少？,大概多少呢，谢谢,1
c9f13067-1bf8-11ea-9184-e0d55e7e3b80,用什么药？,用什么药,1
c9f044d9-1bf8-11ea-8ac4-e0d55e7e3b80,割包皮痛吗,割包皮多少钱呢？,0
c9f093d0-1bf8-11ea-b0f5-e0d55e7e3b80,呢去哪个医院检查,去医院检查什么,0
cb05a07b-1bf8-11ea-a032-e0d55e7e3b80,这个容易治疗吗,这个好治疗吗,1
c9f4b042-1bf8-11ea-b9a1-e0d55e7e3b80,哦，全面检查多少钱？,坐一个男科全面检查多少钱,0
c9f2b49a-1bf8-11ea-88db-e0d55e7e3b80,是手淫惹的吗？,偶尔手淫,0
c9f04551-1bf8-11ea-80de-e0d55e7e3b80,QQ有吗,QQ多少？,1
c9f1a32f-1bf8-11ea-ac3c-e0d55e7e3b80,是和手淫有关吗？,有手淫史。,0
c9f4136c-1bf8-11ea-8d14-e0d55e7e3b80,不是   请教一下,现在问一下,0
c9f43b15-1bf8-11ea-ab3e-e0d55e7e3b80,多长时间就能走,检查要多长时间,0
c9f0bafe-1bf8-11ea-8da1-e0d55e7e3b80,龟头有红斑是怎么回事,龟头有红点是怎么回事,0
c9f3029c-1bf8-11ea-898f-e0d55e7e3b80,做包皮多少钱,做包皮需要多少钱,1
c9f044c3-1bf8-11ea-95c5-e0d55e7e3b80,女的，尿路感染，吃什么药,尿道炎买什么药,0
c9f48860-1bf8-11ea-8187-e0d55e7e3b80,不知道他有没有,我不知道现在还有没有,0
c9f4d702-1bf8-11ea-9121-e0d55e7e3b80,做那检查多少钱,检查下来需要多少钱,1
c9f377d4-1bf8-11ea-84fe-e0d55e7e3b80,阳痿早泄能治疗吗,阳痿、早泄,0
c9efcfe1-1bf8-11ea-a272-e0d55e7e3b80,做包皮手术都要准备些什么,做了一个包皮手术,0
c9f28e16-1bf8-11ea-9db9-e0d55e7e3b80,你那现在包皮手术多少钱,你们那里做包皮手术需要多少费用,1
c9f39fb8-1bf8-11ea-a28b-e0d55e7e3b80,怎么跟医生说,听医生的,0
c9f43a9b-1bf8-11ea-9d63-e0d55e7e3b80,这个需要多少钱,那一次需要花多少钱呢?,1
c9f10909-1bf8-11ea-bdc3-e0d55e7e3b80,这属于阳痿吗？,这属于早泄吗,0
c9f1f18a-1bf8-11ea-a59a-e0d55e7e3b80,需要多少钱呢,大概需要多少钱。,1
c9f2b4c3-1bf8-11ea-a7da-e0d55e7e3b80,包皮长怎么办,嗯，有包皮,0
c9f3ec6f-1bf8-11ea-890d-e0d55e7e3b80,你是医生还是？,我找医生开的药啊,0
c9f06c0e-1bf8-11ea-aabe-e0d55e7e3b80,我有点阳痿早泄咋办,最近有点阳痿早泄,0
c9f1ca55-1bf8-11ea-996e-e0d55e7e3b80,早泄咋了,阳痿早泄吗,0
c9ef81e5-1bf8-11ea-a34f-e0d55e7e3b80,好像没有。,好像没有,1
c9eff769-1bf8-11ea-86ba-e0d55e7e3b80,这个要怎么治疗呢,那怎么治疗啊？,1
c9f0e23d-1bf8-11ea-9895-e0d55e7e3b80,22   就是有点硬痛,就是有点痒,0
c9f30229-1bf8-11ea-9194-e0d55e7e3b80,这是什么原因,请问这是什么原因引起的？,1
c9f21880-1bf8-11ea-9179-e0d55e7e3b80,说吃什么药可以,那我用什么药呢？？,1
c9f13076-1bf8-11ea-ae51-e0d55e7e3b80,什么原因造成的呢？,这个是什么原因导致呢？,1
c9f26740-1bf8-11ea-a43e-e0d55e7e3b80,检查肾多少钱,做个功能检查需要多少钱,0
c9f12fcc-1bf8-11ea-85fd-e0d55e7e3b80,那需要怎么治疗啊,我这怎么治疗,1
c9f2b4b0-1bf8-11ea-89eb-e0d55e7e3b80,大概需要多少钱。,那需要多少钱啊？,1
c9f12ff6-1bf8-11ea-b17e-e0d55e7e3b80,什么原因？？？,那一般什么原因导致的呢,1
c9f044ce-1bf8-11ea-b3df-e0d55e7e3b80,性功能障碍？。？,性功能障碍是什么,0
c9f2186a-1bf8-11ea-9a29-e0d55e7e3b80,嗯，还有什么,嗯，还有呢,1
c9f1575c-1bf8-11ea-a257-e0d55e7e3b80,可以坐包皮手术吗,做包皮手术呢,0
c9f43b41-1bf8-11ea-9474-e0d55e7e3b80,我尿尿的时候,尿的时候。,1
cb05c6f7-1bf8-11ea-9f46-e0d55e7e3b80,这个怎么治疗,那需要怎么治疗,1
c9f30210-1bf8-11ea-a715-e0d55e7e3b80,么精囊炎吃什么药,血精吃什么药,0
cb05ee07-1bf8-11ea-bc7f-e0d55e7e3b80,包皮过长必须做手术吗,包皮过长做个手术,0
c9f461ea-1bf8-11ea-a4f3-e0d55e7e3b80,这跟性病艾滋病有关系吗,会是性病吗,0
c9f28e33-1bf8-11ea-bf63-e0d55e7e3b80,那怎么办啊,那怎么办吗,1
c9f35105-1bf8-11ea-81ef-e0d55e7e3b80,你告诉我医院在哪里我去你们医院吧,你们医院,0
c9efd055-1bf8-11ea-88b4-e0d55e7e3b80,怎么这个怎么治,怎么查呀,0
c9f2db7c-1bf8-11ea-b535-e0d55e7e3b80,需要检查什么,一般检查都检查什么？,1
cb05a067-1bf8-11ea-9b33-e0d55e7e3b80,你给说说,你说一下啊,1
c9f093d3-1bf8-11ea-a3fc-e0d55e7e3b80,那怎么解决,那应该怎么解决呢？,1
c9f1f16e-1bf8-11ea-a6a2-e0d55e7e3b80,需要做什么检查,那我还需要再去检查吗,0
c9f06c39-1bf8-11ea-8eb6-e0d55e7e3b80,你们这怎么治疗,你们怎么治的,1
c9f04515-1bf8-11ea-96a8-e0d55e7e3b80,就地几天,才发现几天,1
c9f24053-1bf8-11ea-ab63-e0d55e7e3b80,这主要是什么原因呢,请问是什么原因呢,1
c9f4d721-1bf8-11ea-a39b-e0d55e7e3b80,嗯，好的。 您觉得是什么原因导致呢,什么原因导致的?问题大吗,0
c9f2b477-1bf8-11ea-bae5-e0d55e7e3b80,我想咨询两个问题,咨询问题,1
cb05ee61-1bf8-11ea-8caa-e0d55e7e3b80,有没有什么后遗症或者什么的,有什么后遗症吗,1
c9f4afb4-1bf8-11ea-aee8-e0d55e7e3b80,你QQ多少,QQ有吗,1
c9f461a7-1bf8-11ea-80ea-e0d55e7e3b80,阳痿早泄可以治吗,吃什么治疗阳痿早泄,0
c9f24068-1bf8-11ea-8032-e0d55e7e3b80,不知道呀,不知道啊,1
c9f3ebc5-1bf8-11ea-9ec6-e0d55e7e3b80,那包皮手术地多少钱,做个包皮手术多少钱,1
c9efd094-1bf8-11ea-889a-e0d55e7e3b80,不知道要怎么去看,不知怎么解决,0
cb0614ac-1bf8-11ea-9ac4-e0d55e7e3b80,医生，这个严重吗,我这个严重吗,1
cb05c709-1bf8-11ea-a5cd-e0d55e7e3b80,都需要做什么检查,做检查应该做什么检查,1
cb05c727-1bf8-11ea-aeee-e0d55e7e3b80,什么时间去都能检查吗,主要都检查什么呢,0
c9f1f1e1-1bf8-11ea-ac5f-e0d55e7e3b80,这几天没有,没有这两天去,0
c9f3293f-1bf8-11ea-9492-e0d55e7e3b80,跟性生活频繁有关吗,频繁性生活没有,0
c9f0e1bd-1bf8-11ea-b3cb-e0d55e7e3b80,做个包皮多少钱、,这个做个包皮多钱,1
c9f28e1c-1bf8-11ea-90d9-e0d55e7e3b80,这需要怎么治疗,那这个该怎么治疗那,1
c9f4afa7-1bf8-11ea-9ba7-e0d55e7e3b80,以前都没有,以前没有,1
c9f3eb99-1bf8-11ea-855a-e0d55e7e3b80,包皮手术能修复吗,需要做包皮手术吗,0
c9f43b12-1bf8-11ea-87e7-e0d55e7e3b80,手淫也影响早泄么？,手淫过多导致阳痿早泄,0
c9f4887c-1bf8-11ea-a695-e0d55e7e3b80,要买什么药呢,可以吃什么药吗,1
c9f3ec88-1bf8-11ea-96b4-e0d55e7e3b80,我想咨询您下,我有个事想咨询一下,1
c9f41328-1bf8-11ea-b57a-e0d55e7e3b80,潮湿是老有  一尿完了   就感觉又有尿了,目前多喝水 就没有那个症状  喝少了 就感觉尿不尽 尿液又黄了,0
cb05ee5c-1bf8-11ea-8a34-e0d55e7e3b80,这做检查检查什么部位？,是要检查什么才知道,0
c9f4b035-1bf8-11ea-9cdc-e0d55e7e3b80,你能告诉我什么情况吗？,就是我说的这情况，就告诉我。,0
c9f17c6f-1bf8-11ea-b87d-e0d55e7e3b80,过几天吧,过几天吧。,1
c9f461bb-1bf8-11ea-b6cc-e0d55e7e3b80,你没有加啊,没有过长啊,0
c9f1a3b2-1bf8-11ea-9418-e0d55e7e3b80,吃什么药能治疗,早泄用什么药能治疗,0
c9f2b4d0-1bf8-11ea-bc03-e0d55e7e3b80,两天两个女的算吗,这两天才有,0
c9f0e20e-1bf8-11ea-a45a-e0d55e7e3b80,那要怎么来调理呢,那要怎么治,0
c9f1a38a-1bf8-11ea-aec4-e0d55e7e3b80,吗怎么治疗呢,我们怎么治疗,1
c9f4d735-1bf8-11ea-9817-e0d55e7e3b80,我这该怎么治疗呢？,那请问该怎么治疗？,1
c9f3295d-1bf8-11ea-bae3-e0d55e7e3b80,怎么解决呢,现在怎么解决呢,1
c9f1f18e-1bf8-11ea-9f4c-e0d55e7e3b80,你先说说，可以帮我吗,没有，你可以给说说么,0
c9f28dec-1bf8-11ea-8b53-e0d55e7e3b80,什么引起的呢？,怎么引起的？,0
cb05ee5a-1bf8-11ea-b816-e0d55e7e3b80,没有这样,不是这样的,1
c9f1f12a-1bf8-11ea-9271-e0d55e7e3b80,女性怎么治疗,要怎么治疗,0
c9f4d663-1bf8-11ea-95a6-e0d55e7e3b80,包皮手术在你们医院是多少钱呢,做包皮手术多少钱？,1
c9efd04d-1bf8-11ea-83b1-e0d55e7e3b80,阴囊潮湿是怎么回事,以前有阴囊潮湿,0
c9f2b429-1bf8-11ea-9b47-e0d55e7e3b80,23还是处呢,23   撸多了,0
c9f4afe6-1bf8-11ea-8502-e0d55e7e3b80,怎么能调理一下,怎么调理，,1
c9efd085-1bf8-11ea-9a11-e0d55e7e3b80,而且感觉有点虚，怎么补,而且感觉挺多,0
c9f0bb69-1bf8-11ea-812c-e0d55e7e3b80,有早泄呢,早泄怎么办,0
c9f2187b-1bf8-11ea-91f9-e0d55e7e3b80,该检查些什么,常规检查是检查什么呢,1
c9f0e1e8-1bf8-11ea-b066-e0d55e7e3b80,恢复要多久啊,伴我多久,0
c9f09456-1bf8-11ea-b7a9-e0d55e7e3b80,请问你姓什么,是什么病吗,0
c9f3519f-1bf8-11ea-9670-e0d55e7e3b80,那早泄怎么治疗,我想知道早泄怎么治疗,1
c9f0940d-1bf8-11ea-9790-e0d55e7e3b80,是她的问题还是我的问题,是我的问题，还是女的问题,1
cb059fdf-1bf8-11ea-810d-e0d55e7e3b80,发不了图片呀！,这里发不了照片吗,1
c9f044e1-1bf8-11ea-afc2-e0d55e7e3b80,那都需要做什么检查那,需要做什么检查吗,1
c9f093cb-1bf8-11ea-916b-e0d55e7e3b80,那我现在应该怎么办,那您看我这个现在怎么办,1
c9f2db8b-1bf8-11ea-9971-e0d55e7e3b80,阴囊潮湿吃什么药,阴囊潮湿，有这个。,0
c9f24055-1bf8-11ea-98e6-e0d55e7e3b80,冶了好大概多少钱,手术好大概多少钱,0
c9f06c01-1bf8-11ea-9ba8-e0d55e7e3b80,吃什么药么,吃什么药可以,1
c9f488c3-1bf8-11ea-95c1-e0d55e7e3b80,。。。。那怎么办。。,那我现在该怎么办,1
c9f1a3e2-1bf8-11ea-a93d-e0d55e7e3b80,屎道痛怎么回事？,咋回事了,0
c9f3c643-1bf8-11ea-b83a-e0d55e7e3b80,阳痿早泄可以治吗,阳痿早泄遗传吗,0
c9f0941d-1bf8-11ea-a57c-e0d55e7e3b80,手术费用呢？,治疗的费用？,0
c9f3510f-1bf8-11ea-a660-e0d55e7e3b80,射精无力是什么问题,就是射精无力,0
c9f2b412-1bf8-11ea-a110-e0d55e7e3b80,阴囊潮湿十几年了,你说的阴囊潮湿也有,0
c9f0bac1-1bf8-11ea-8549-e0d55e7e3b80,龟头上有小红点是什么情况,龟头上有红点是什么情况？,1
c9f4afbc-1bf8-11ea-a75e-e0d55e7e3b80,我不预约直接来可以吗,我可以预约最早的,0
c9efa8d2-1bf8-11ea-9258-e0d55e7e3b80,你们医院是三甲专科吗？,曙光医院是，公立三甲医院吗,0
c9f43ad0-1bf8-11ea-88dd-e0d55e7e3b80,你好，割包皮包茎多少钱呀？,割包皮多少钱？？,0
c9f1f19b-1bf8-11ea-b300-e0d55e7e3b80,这个怎么治疗,这病怎么治疗,1
c9f0bb36-1bf8-11ea-b538-e0d55e7e3b80,是什么原因,请问这是什么原因引起的呢？,1
c9f48934-1bf8-11ea-a793-e0d55e7e3b80,刚发现几天,就这几天痒,0
c9eff6bc-1bf8-11ea-8771-e0d55e7e3b80,一直这样,就一直这样,1
c9f41339-1bf8-11ea-8125-e0d55e7e3b80,你医院在哪里,医院你是哪个医院的,0
c9f06bad-1bf8-11ea-874c-e0d55e7e3b80,吃什么药物可以治疗呢,吃什么药可以治疗,1
c9f1f18f-1bf8-11ea-9111-e0d55e7e3b80,什么原因,是什么原因造成的,1
cb05c702-1bf8-11ea-a49f-e0d55e7e3b80,怎么收费的,是怎么收费的啊,1
c9f351a8-1bf8-11ea-8fba-e0d55e7e3b80,哦，那怎么治疗呀,那怎么治疗比较好呢,1
c9f12fb7-1bf8-11ea-88d6-e0d55e7e3b80,那应该怎么治疗呢,你要怎么治疗啊,1
c9f46240-1bf8-11ea-b578-e0d55e7e3b80,刚做几天,是啊，就这几天才开始的,0
c9f43b48-1bf8-11ea-afa3-e0d55e7e3b80,包皮手术一般要做多久？大概要多少钱？要住院吗？,是没有时间，半年了一般治疗费用在多少钱左右,0
c9f1cad2-1bf8-11ea-93c5-e0d55e7e3b80,去什么科检查啊,还需要检查什么呢,0
c9f1a363-1bf8-11ea-be69-e0d55e7e3b80,检查什么啊,都咋检查,0
c9f3296d-1bf8-11ea-9856-e0d55e7e3b80,怎么处理能好啊,那应该怎么处理？,1
c9f06c56-1bf8-11ea-ad5a-e0d55e7e3b80,我就问问,我就是问问,1
c9ef5b1e-1bf8-11ea-998d-e0d55e7e3b80,我在你们那里做的包皮手术,我在你们医院做了包皮手术了,1
c9f3eba6-1bf8-11ea-9537-e0d55e7e3b80,这是什么原因呀,是什么原因造成的,1
cb0614c1-1bf8-11ea-975e-e0d55e7e3b80,但都过几天就好了,好的，这二天，,0
c9f1ca99-1bf8-11ea-84a6-e0d55e7e3b80,检查什么,检查要注意什么吗？,0
c9f43afb-1bf8-11ea-9f08-e0d55e7e3b80,明天去检查先,好的，明天就去医院检查看看是什么原因,0
c9f2db47-1bf8-11ea-b13a-e0d55e7e3b80,那需要做什么检查呢,那检查什么,0
c9f2db89-1bf8-11ea-a20b-e0d55e7e3b80,有时候有有时候没,有时候很多，有时候就几个。,1
c9f30238-1bf8-11ea-9c61-e0d55e7e3b80,现在手术多少钱,手术多少钱呢,1
cb05c780-1bf8-11ea-bf18-e0d55e7e3b80,那什么原因,什么原因导致这个,1
c9f302c5-1bf8-11ea-866a-e0d55e7e3b80,需要怎么治疗比较好,需要怎么治疗方案,1
c9f093cd-1bf8-11ea-ab2f-e0d55e7e3b80,那的去医院看了？,如果去你的医院，挂啥科，,0
c9f4d70b-1bf8-11ea-9506-e0d55e7e3b80,阳痿早泄怎么办,阳痿早泄能治疗吗,0
c9f3781f-1bf8-11ea-b7a7-e0d55e7e3b80,能治疗早泄吗,我有早泄，,0
