sentence,label,uuid
她的手指现在有些疼痛，但不确定是不是复发，那么，我想问，这种复发的几率大嘛？,咨询疗效,E0180000002770011
手术后会影响上班吗？,咨询副作用,E0180000002831013
半个手掌大约多少厘米呢,无,E0180000002854048
我这就加一下,咨询微信,E0180000002998015
内眼角眼皮上方,描述症状,E0180000003152003
像这种情况是用什么仪器治疗呢,无,E0180000003206018
如果不治疗会有什么影响吗,咨询危害,E0180000003240014
额头中，,描述症状,E0180000003264010
我到时候到医院来看看,确定联系意愿,E0180000003287023
要先检查一下看是不是,咨询检查方式,E0180000003293027
好的，那我直接加你吧,咨询微信,E0180000003357009
，36天,无,E0180000003393008
可以用激光治疗吗😊,咨询治疗方式,E0180000003629012
出生三个月后才发现的,描述就诊史,E0180000003801005
可以洗干净吗，我想当兵,咨询疗效,E0180000003923014
二十多岁才有,描述就诊史,E0180000003977007
五十多天，摸起好象是平的吧,描述就诊史,E0180000004033012
您好，想问下两个月宝宝背上长血管瘤，不用激光有没有什么药物可以治疗,咨询药物,E0180000004100003
梨状窝血管瘤怎么治疗,咨询治疗方式,E0180000004140003
一般洗了一次以后，是不是结痂掉了颜色就会比以前浅,咨询疗效,E0180000004272039
洗汶身多少钱,咨询价格,E0180000004447003
我记得是我8-9岁的时候才呈现出的,描述就诊史,E0180000004504010
我的屁股上有个红色胎记可无缘无故胎记上出现了一个小伤都五年了都没好这是什么原因,咨询病因,E0180000004649004
你好我的女儿28天，有红色胎记，好久治疗合适,咨询项目介绍,E0180000004818003
要留疤痕吗,咨询留疤,E0180000004825008
婴儿斑痣没啥事吧代夫,咨询危害,E0190000000101011
具体得做一下检查是吗  得做什么检查能查到是什么类型的血管瘤,咨询检查方式,E0190000000488019
凸起但不是很明显,描述症状,E0190000000513009
好的 过完年有时间过去看看,确定联系意愿,E0190000000559077
1820418****,确定联系意愿,E0190000000622012
没看过，我给你发个照片行吗,咨询微信,E0190000000723005
您好，锁骨哪里,无,E0190000000738001
"""红色大米粒大小 yanglm1234""",描述症状,E0190000000974010
就是说做了手术之后还能复发呗,咨询疗效,E0190000001005048
我有可能九点左右,确定联系意愿,E0190000001015020
"""我想咨询""""血管瘤能根治吗""""""",咨询疗效,E0190000001274000
那如果吃普萘洛尔能治好吗？,咨询疗效,E0190000001335024
是激光还是冷冻,咨询治疗方式,E0190000001363013
有一点凸起上边有毛细血管,描述症状,E0190000001559006
你是治疗医师吗,咨询专家,E0190000001572032
1375677****,确定联系意愿,E0190000001748016
就挂婴幼儿就行呗,无,E0190000001816052
发微信没回我,确定联系意愿,E0190000001962004
1764024****,确定联系意愿,E0190000002116015
我有医生的电话,确定联系意愿,E0190000002163018
大夫只告诉血管瘤,描述就诊史,E0190000002239014
我您是魏院长助理吗,咨询专家,E0190000002242021
，肚子上,描述症状,E0190000002336001
长大点会下去吗,咨询项目介绍,E0190000002457012
这种病会影响生活吗,咨询危害,E0190000002461018
血管瘤鼓包吗？,咨询项目介绍,E0190000002598018
一般的几天可以治愈,咨询疗程,E0190000002720052
还要换药,描述就诊史,E0190000002740025
纳米针是否会对孩子口部有影响,咨询副作用,E0190000002774036
去医院包上了,描述就诊史,E0190000002805010
孩子下生两面上眼皮就有红色的东西，那是什么,咨询项目介绍,E0190000002894004
做什么检查啊 要是激光去除会留疤吗,咨询检查方式,E0190000002926013
这个很严重吗医生,咨询危害,E0190000002926032
后背、大人,描述症状,E0190000003080002
也没什么不正常的,描述症状,E0190000003298006
我想问问如果打下去，会留疤么,咨询留疤,E0190000003306035
通常怎样治疗呢,咨询治疗方式,E0190000003313013
我们也快治十年了，没有太的好转，没什么信心了,描述就诊史,E0190000003559016
45天儿童体检说是血管瘤,描述就诊史,E0190000003694013
女孩，42天,无,E0190000003718003
做腹股沟,咨询项目介绍,E0190000003803003
还有说是蜘蛛痣,描述就诊史,E0190000004199013
1384176****,确定联系意愿,E0190000004268017
1874151****,确定联系意愿,E0190000004306011
好的 我加你微信,咨询微信,E0190000004717018
我女儿拔牙止不住血说在牙根处有血管瘤了。请问应该怎么办,咨询治疗方式,E0190000004742003
或者吃药能控制,咨询药物,E0190000004921012
孩子小先用眼药水,描述就诊史,E0190000004924006
要不要吃药什么时候定，治疗结束吗？,咨询药物,E0190000005030032
因为工作原因，我想当天去挂号可以不,确定联系意愿,E0190000005136022
医生说没有大碍，到了五六岁就自行吸收了,描述就诊史,E0190000005225013
84天,无,E0190000005259006
孩子确诊是静脉血管畸形,描述就诊史,E0190000005367005
41岁，大概10天左右，像小豆子大小,描述就诊史,E0190000005499006
是女宝，我是她奶奶，先问问专家，我就是看着着急,无,E0190000005577014
腰侧面,描述症状,E0190000005771007
总做高频怕对孩子有影响,咨询副作用,E0190000005886030
我不太确定是痔疮，还是血管瘤,咨询项目介绍,E0190000005901004
之前平的,描述就诊史,E0190000006004009
先在找不看电话,确定联系意愿,E0190000006277005
眼药治疗观察,描述就诊史,E0190000006354006
检查过是血管瘤但是什么型的不知道,描述就诊史,E0190000006433009
刚出生就有，在右眼皮上,描述就诊史,E0190000006449002
脸上 婴儿5个月,描述症状,E0190000006738002
我微信加不上，要不我加你微信吧,咨询微信,E0190000006921021
没有，想在网上咨询一下，沈阳的,无,E0190000006927015
我想问一下是怎么治疗的呢？,咨询治疗方式,E0190000007255013
这样你告诉我地址有时间我去一次吧,咨询地址,E0190000007359024
宽甸的，上我们的县医院医生说先观察，过周岁有的能退，我有点不放心想咨询一下,描述就诊史,E0190000007561011
说是得去大医院看看,描述就诊史,E0190000007698009
你不知道怎么处理吗,咨询治疗方式,E0190000007857008
我想用些药膏好吗,咨询药物,E0200000000021018
银屑病能治愈吗？,咨询疗效,E0200000000045001
去中心医院，没让查？,描述就诊史,E0200000000183038
吃什么药抹啥药你有好办法吗,咨询药物,E0200000000274011
你们医院有阿维Ａ胶囊这种药吗？,咨询药物,E0200000000277004
我家丈夫一直服用治疗牛皮癣的药物，我想要宝宝，需要停药多久啊,描述就诊史,E0200000000314006
是有啊,无,E0200000000341012
都是小红疹,描述症状,E0200000000400005
老多多,无,E0200000000444008
刘佳杰,无,E0200000000509017
夏季多发期我应该注意什么？,咨询注意事项,E0200000000509020
用药后开始蜕皮了怎么回事,咨询病因,E0200000000627004
支付宝能预约吗,确定联系意愿,E0200000000644005
后天，上午，有吗,确定联系意愿,E0200000000644014
今天专家坐诊吗？,咨询上班时间,E0200000000669003
头上现在也有怎么办,咨询治疗方式,E0200000001208010
18353019184我微信,确定联系意愿,E0200000001676012
30岁  男   有8年了吧,描述就诊史,E0200000001678007
已发微信聊天了,确定联系意愿,E0200000001678017
去年身上还有,描述就诊史,E0200000002029009
稍等我看一下结果,无,E0200000002101036
愿先在北京啥医院‘看,描述就诊史,E0200000002248023
我想知道怎么治疗效果好,咨询治疗方式,E0200000002397012
好的，你加我吧，微信号15838485550,确定联系意愿,E0200000002490027
就聊到这吧，谢谢大夫，打扰了，我会带他去的,确定联系意愿,E0200000002594074
还要查体吗,咨询检查方式,E0200000002660035
这是哪类皮癣？,咨询项目介绍,E0200000002839004
卡泊三醇可以摸吗,咨询药物,E0200000002911005
和一般人牛皮癣不太一样,描述症状,E0200000002988009
建议多久用一次呢,咨询疗程,E0200000003115019
能治愈吗，,咨询疗效,E0200000003130029
12岁有4年牛皮癣了,描述就诊史,E0200000003485026
你看一下这是怎么了，,咨询病因,E0200000003514006
zhung666668我的微信,确定联系意愿,E0200000003571013
17539200190贾,确定联系意愿,E0200000003663027
拔罐是严重吗？,咨询危害,E0200000003919011
嗯            好的 我记上你电话,确定联系意愿,E0200000003931025
小孩子手老是蜕皮怎么回事,咨询病因,E0200000003959004
哦有好的治疗方法吗,咨询治疗方式,E0200000004064017
特别养，后来就掉皮，不知道是不是牛皮癣,描述症状,E0200000004097009
8年了，在胳膊,描述就诊史,E0200000004145001
我想知道现在可以停药吗,咨询药物,E0200000004161016
得了这个牛皮癣能治好吗,咨询疗效,E0200000004244021
反反复复，最近历害,描述症状,E0200000004261010
扁平忒,描述症状,E0200000004691003
今年才6周清问医生能治好吗,咨询疗效,E0200000004968010
是的，捈的萌尔夫他卡西醇软膏,描述就诊史,E0200000004968013
想咨询一下扁平疣,咨询项目介绍,E0200000005031006
是济南皮肤病研究所吗,咨询公司介绍,E0200000005255003
我说能不能除根,咨询疗效,E0200000005265038
微量元素测定,咨询检查方式,E0200000005322022
那这样孩子吃母乳的话，影响大不大,咨询危害,E0200000005331021
几个月没,无,E0200000005536003
我应该去哪个医院看看啊,咨询公司介绍,E0200000005612004
我这病有半年多了,描述就诊史,E0200000005647018
关键是头上怎么会一直有小块红的还不怎么容易好,咨询病因,E0200000005769012
染头前挠头导致头蛰，时间长对头皮好吗？,咨询危害,E0200000005823005
过段时间我们去看看，离得近,确定联系意愿,E0200000005855025
别人治好以后推荐的,无,E0200000005919007
一个多久,无,E0200000006343001
被磕碰后的地方也会出现小疙瘩,描述症状,E0200000006412010
我，想问问吃哪种中成药对症状我的病,咨询药物,E0200000006711017
手指甲盖大小像suan,描述症状,E0200000006770007
在腰部.腿部有一个月了吧,描述就诊史,E0200000006781002
放心吧，你们十家医院都没有我赚钱多,无,E0200000006875028
手臂内测 和大腿外侧,描述症状,E0200000007360001
是管城中医院吗,咨询公司介绍,E0200000007521004
你们医院银霄病专院吗？,咨询公司介绍,E0200000007680064
发个图片让你看一下是不是行不行？,咨询微信,E0200000007793012
现在怎么关节疼痛呢？,咨询病因,E0210000000127029
去一趟不容易，不知道怎么预约,确定联系意愿,E0210000000223004
我没有微信，那怎么办啊,确定联系意愿,E0210000000251091
请问一下尿酸高与前列腺有关系没,咨询病因,E0210000000359002
如果得了强直，需要注意哪些,咨询注意事项,E0210000000428038
那就是得了强直，就治不好了是吧,咨询疗效,E0210000000428065
谢谢啦15547531633,确定联系意愿,E0210000000521011
您好，请问痛风有什么特效药吗？怎样能根治？,咨询治疗方式,E0210000000528002
脚脖子有点肿吃药呢,描述就诊史,E0210000000533014
还有你们医院的费用,咨询价格,E0210000000621025
女性，去年秋天查出，只是拔罐治疗，多少好点,描述就诊史,E0210000000671008
好，我去化验一下血,确定联系意愿,E0210000000725023
活动截止日期呢？,咨询优惠活动,E0210000000807014
我现在大母子红肿，脚疼的不能走路，初次发现是正月中旬，后来没发一生过，8月27问突发疼的利害请问如何治疗。,咨询治疗方式,E0210000000901003
吃点什么药阿,咨询药物,E0210000000945020
阿布。  24痛风,描述症状,E0210000000977004
我应该是吃什么药物呢,咨询药物,E0210000001148031
连拿药那？,无,E0210000001166038
几点给我打电话？,确定联系意愿,E0210000001191026
请问吃什么中药能降尿酸,咨询药物,E0210000001385007
我用开转院手续吗,无,E0210000001389012
