uuid,sentence,已完成,items1
A6068820015478001,想问一下光子嫩肤的功效,,嫩肤
A7830660004610029,另外想问下光子嫩肤,,嫩肤
A9170690010712000,你家有光子嫩肤吗,,嫩肤
A7419650012777005,美肌与嫩肤有什么区别呀,,嫩肤
A6068820014948002,你家光子嫩斑多少钱啊,,嫩肤
A2367960000595009,光子嫩肤不能祛斑吗,,嫩肤
A8412990000780002,有光子嫩肤吗,,嫩肤
A5854910013333008,光子嫩肤也可以说一下报价，咨询的都是我做过的,,嫩肤
A4276530010881003,光子嫩肤可以改善么,,嫩肤
A6068820006902007,是光子嫩肤？,,嫩肤
A5534870000397002,那眉毛稀眉毛稀疏,,眉再造
A6068820002302001,我以前纹的眉，想修补一下,,眉再造
A5732510000626002,男士眉毛稀少，能种不？,,眉再造
A9963270010884004,眉毛稀，不成形,,眉再造
A5854910000353004,眉毛上挑 然后少了后半截,,眉再造
A2875580002979007,眉型不满,,眉再造
A8363010007542025,980的是根状眉毛的是吗,,眉再造
A9170690001744006,不是，是眉毛有点稀疏,,眉再造
A8412990010685001,想了解植眉,,眉毛种植
A5732510001634001,怎么变眉毛浓密,,眉毛种植
A8330100029449006,以前在艺星植眉，总感觉毛囊有点粗，可能是头发比眉毛本来就粗硬，看上去有点不自然，有啥解决方案么,眉毛种植,眉毛种植
A1800280011817007,植眉 不是植发,,眉毛种植
A5860280010117002,植眉毛多少钱呐？,,眉毛种植
A3996870002427004,请问一下你们这里可以种植眉毛吗,,眉毛种植
A2808500000460011,眼神无光不犀利，鼻根凹,,鼻根部凹陷填充
A5860280011793002,亲，鼻子有鼻头，但是没有鼻根，能做吗？,,鼻根部凹陷填充
A2773850000396001,鼻基底填充价格和材料,,鼻根部凹陷填充
A7419650014322008,山根低鼻头,,鼻根部凹陷填充
A8388040011409004,想问一下假体隆臀,,假体丰臀
A8330100013196001,假体丰臀有吗,,假体丰臀
A8330100005289013,臀假体 中国有批文么,,假体丰臀
A1817780000466004,脸部基层发黑怎么解决,,面部美白
A5861350007862001,如何洗脸会变白,,面部美白
A5860280005386038,嘴巴两边皮肤暗沉怎么办呢,,面部美白
A7261990000784001,我女儿脸上有很多小黑点，贵医院能治吗？,,面部美白
A1527530006314001,脸黑了怎么变白,,面部美白
A5861350007981003,天生黑有什办法,,面部美白
A9963270000669002,我的脸暗黄怎么办,,面部美白
A5015660007229001,小孩子脸黑怎么办,,面部美白
A8330100022456018,那，如果脸上皮肤暗沉，用什么效果比较好？,,面部美白
A5854910014506001,我想把脸变白一点但怎么都不能变白,,面部美白
A6577100002252009,超声波洗牙不是说牙缝不容易洗干净吗？,,洁牙
A6577100005496018,洗牙的利弊？,,洁牙
A2875580014712025,你们医院可以洁牙吗？我想模仿迪丽热巴的样子和身材整。,,洁牙
A6577100006242003,我想清洗牙结石，怎么治,,洁牙
A2875580008850000,洁牙疼吗,,洁牙
A6577100004759004,我的牙齿有些黄，听说这个美白可以让牙齿变白是吗,,洁牙
A5283910000049012,就是超声波洁牙的方式吗,,洁牙
A8412990002622004,可以洗牙齿吗？,,洁牙
An,手上的毛孔比价大要怎么缩小啊,,洁牙
A2259130002296001,川子纹怎么去掉,,祛川字纹
A1850300000526001,你好请问川字纹能去吗,,祛川字纹
A8412990002521003,我27岁有川字细纹,,祛川字纹
A1527530011649003,点阵激光治疗川字纹有效果吗,,祛川字纹
A8412990007234001,川纹怎么去掉,,祛川字纹
A1600310000495019,川字纹怎样做比较好呢,,祛川字纹
A1817780003244002,你好，川字纹比较深的能去除吗，有几种方法,,祛川字纹
A5854910000795003,一道川字纹 怎么去除,,祛川字纹
A5015660011225002,川字纹打肉毒素吗？,,祛川字纹
A7419650000808002,假体隆鼻发炎伤口还增生鼻头，想取出来,假体隆鼻,鼻部假体取出
A3991420000432003,你好，硅胶隆鼻一个月可以取出来吗,假体隆鼻,鼻部假体取出
A7830660006661002,假体隆鼻5年，取出后鼻头会萎缩吗？,假体隆鼻,鼻部假体取出
A1527530003916001,取出鼻假体会有后遗症吗,假体隆鼻,鼻部假体取出
A4276530014558010,取出鼻子假体啊,假体隆鼻,鼻部假体取出
A8911670001521001,综合隆鼻假体取出能恢复到以前吗？,假体隆鼻,鼻部假体取出
A2875580008703029,我问的是取假体的时候会不会伤害我的鼻子,假体隆鼻,鼻部假体取出
A6903320000911002,我想问一下我取之前垫鼻子用的骨髓泥，你们医院能取吗？,,鼻部假体取出
A5861350005961003,取鼻子假体多少钱,假体隆鼻,鼻部假体取出
A5854910005214002,我想咨询假体隆胸,,假体丰胸
A2875580012034001,想了解假体隆胸,,假体丰胸
A8388040003093002,你好，隆胸后假体是硬的吗,,假体丰胸
A8412990012709102,问下，你们有那个宝丽的胸假体吗,,假体丰胸
A5283910009910004,假体隆胸什么好,,假体丰胸
A5732510002140001,假体胸是怎么进入身体里面的啊,,假体丰胸
A4276530016724002,假体隆胸想了解一下,,假体丰胸
A2875580001481003,我想问取假体隆胸手术多少钱,,假体丰胸
A8839580000523020,亲 你们快递隆胸采用的假体是什么呀？,,假体丰胸
A9002090000730000,去手臂上得鸡皮,,毛周角化
A4276530012050000,手上有鸡皮，能弄掉嘛,,毛周角化
A5534870009119000,想咨询一下鸡皮肤治疗需要多少个疗程？,,毛周角化
A9170690013272000,去角质大概多久时间一次,,毛周角化
A5015660005422000,鸡皮肤色素沉着严重,,毛周角化
A8330100007512010,鸡皮肤的呢，腿上,,毛周角化
A5015660007705010,体毛多一点，然后稍微有点鸡皮肤，,,毛周角化
A6577100005575004,我想问一下，鸡皮肤可以治吗,,毛周角化
A4276530010845024,那毛周角化症呢,,毛周角化
A5860280004198006,不是补水的吗,,补水
A1817780000662008,我感觉我有皱纹了，需要补水,,补水
A2875580005330004,可以用补水的？,,补水
A3996870003396003,有补水面膜吗？,,补水
A9170690004993020,问，是不是超声波补水,,补水
A6577100009836019,那么该怎么补水,,补水
A1817780000337010,现在这样可以补水吗,,补水
A5861350005756005,我想咨询一下补水针,,补水
A3996870003097028,做的话送补水面膜吗？,,补水
A6068820005256015,我这牙，那个断的能接上吗,,补牙
A6577100011459011,我就是先了解一下。看有几种方法可以稳固牙齿松动。还有把缺失的牙齿不齐。,,补牙
A1850300000207002,问一下牙齿落了可以补不,,补牙
A3226050000203000,本人六十二歲，口腔牙基本掉的差不多了，口腔內有亂牙根，可裝配假牙呀。,,补牙
A6577100010382009,里面有颗小牙 钻掉后补起来了 以后补的材料掉了 老用牙签腐蚀刘掉了,,补牙
A1850300001472003,请问门牙两颗短一半了，可以补吗？,,补牙
A6577100004856022,牙齿已经掉了，影响生活请问能尽快补上吗,,补牙
A1850300000606002,你好，请问能补牙吗,,补牙
A6577100002827005,40岁，女，以前牙疼钻空了，填的药，昨天吃饭时掉了半个，牙床根部在呢，上半部分掉了,,补牙
A9170690002913000,薄唇怎么变厚,,丰唇
A4276530011794040,我想拿来丰唇,,丰唇
A6068820007534000,玻尿酸丰唇多钱一支,,丰唇
A3991420002755003,嘴巴能不能填充的,,丰唇
A5854910008280010,一针玻尿酸够丰唇的吧,,丰唇
A5854910013642010,什么样的人适合丰唇,,丰唇
A4276530008660011,丰唇需多少支,,丰唇
A4276530008660000,玻尿酸丰唇可持续多久，需要多少针每针价格是多少,,丰唇
A8592480000693000,玻尿酸丰唇手术需要多少时间，,,丰唇
A7830660000341015,隆鼻的话玻尿酸都打什么牌子的,,玻尿酸隆鼻
A4276530012094008,玻尿酸隆鼻安全吗？听说有些去做失明了,,玻尿酸隆鼻
A8363010002677026,打鼻子玻尿酸呢,,玻尿酸隆鼻
A9170690005565004,想打鼻子玻璃酸,,玻尿酸隆鼻
A5854910012679001,鼻梁塌。可以注射哦，尿酸能不能把鼻梁弄的很挺,,玻尿酸隆鼻
A7419650009597005,我想打鼻子玻尿酸,,玻尿酸隆鼻
A4276530007864002,哺乳期可以注射玻尿酸隆鼻？,,玻尿酸隆鼻
A7830660006075002,玻尿酸打鼻子自然吗,,玻尿酸隆鼻
A2875580000434001,玻尿酸隆鼻 17岁可以做了吗,,玻尿酸隆鼻
A8911670005552008,我想知道如何瘦胸,,胸部缩小
A1527530004080001,吧乳房变小,,胸部缩小
A5015660009240003,还有胸也变大了，可以弄小吗,,胸部缩小
A5861350009950001,胸大怎么减小呢,,胸部缩小
A5861350004814003,想了解乳房缩小,,胸部缩小
A5861350006027003,胸大有办法吗,,胸部缩小
A8412990011035014,你们缩胸是直接把脂肪抽掉吗？表皮会不会很容易下垂啊？,,胸部缩小
A7261990002212001,胸大怎么变小,,胸部缩小
A8530000000012002,如果胸平真的能变吗?,,胸部整形
A1850300001580029,之前我做鼻子也问了胸怎么做，他说要15万左右,,胸部整形
A4276530000569013,有乳房疾病也可以做吗？,,胸部整形
A1817780012863001,胸整形,,胸部整形
A5731100001923020,哺乳后小了，不对称，,,胸部整形
A5015660001177029,当时做完胸是不是特别大，特别肿,,胸部整形
An,胸也不小，就是讨厌两边距离远这儿,,胸部整形
A5534870003976021,怎样才能让乳房有水,,胸部整形
A8530000011727001,怎么可以减臀部的肉肉,,臀部吸脂
A5732510012844002,臀部怎么减肥,,臀部吸脂
An,问题怎么减屁股嗳,,臀部吸脂
A7261990004689001,怎样快速瘦屁股,,臀部吸脂
A7830660003488003,请问有臀部吸脂吗？,,臀部吸脂
A2875580012118008,还有就是感觉屁股有点大,,臀部吸脂
A5732510012323002,大臀，胖怎么减肥？,,臀部吸脂
A1600310033461003,臀宽怎么减,,臀部吸脂
A2875580002077001,可以做线雕隆鼻吗,,线雕隆鼻
A5015660000065007,线雕不是可以让鼻头翘起来的吗，为什么我的不是,,线雕隆鼻
A5015660011001000,是线雕隆鼻吗,,线雕隆鼻
An,想做线调隆鼻,,线雕隆鼻
A5861350007112003,我想咨询线雕鼻,,线雕隆鼻
A5861350006804003,我的鼻子太踏了需要做几根线能垫起来,,线雕隆鼻
A5015660008713010,线雕隆鼻会全部吸收嘛,,线雕隆鼻
A5860280010417004,1880线塑鼻是什么,,线雕隆鼻
A5861350003670015,那纹绣能盖过黑色素吗 害怕到时候成了又黑又红,,纹纹绣
A5998600019330045,乳晕纹绣费用多少,,纹纹绣
A5854910001558001,纹身半臂多少钱,,纹纹绣
A6068820003063006,就想纹,,纹纹绣
A1527530005936015,我怎么给妳说？况且我说的是男的能纹吗再一个是女的纹还是男的纹,,纹纹绣
A5854910001799004,对，隐形纹身有吗？,,纹纹绣
A65771000066780,纹乳晕多少钱,,纹纹绣
A8592480002773001,咨询一下艺术纹绣,,纹纹绣
A2875580012164003,我双眼皮全切，18天，长了一个增生怎么办,割双眼皮,祛增生性疤痕
A1817780003156004,增生性疤痕好祛除吗？,,祛增生性疤痕
A8839580001316001,增生性疤痕您这边怎么治疗呢,,祛增生性疤痕
A8363010024841020,胸前有疤痕疙瘩,,祛增生性疤痕
A8363010000531002,凹陷疤痕增生修复价格是怎么样的,,祛增生性疤痕
A5854910002179001,增生性疤痕能治疗彻底吗,,祛增生性疤痕
A8412990009139001,你好，请问小孩手术疤痕增生能去除，疤痕体质,,祛增生性疤痕
A4276530014894007,凸出来的伤疤    有办法吧,,祛增生性疤痕
A6658970001950005,可以打瘦肩针吗,,打瘦肩针
A5732510023847001,两个肩肥胖怎么减,,打瘦肩针
A8388040011665012,瘦肩针 这些都可以打的吧,,打瘦肩针
A1159720004292008,瘦肩针等于,,打瘦肩针
A6708030029650002,你好。有一点点富贵包的人能不能打瘦肩针,,打瘦肩针
A8997980007731005,肩膀宽怎么办,,打瘦肩针
A2773850005948000,想瘦肩注射肉毒素吗,,打瘦肩针
A8881750011857012,肩膀上也是肉很厚,,打瘦肩针
A1817780010273010,M唇,,M唇成型
A6068820016691000,你好，我想问下m唇手术多少钱,,M唇成型
A1600310034545040,M唇有什么副作用吗。,,M唇成型
A5854910011220010,没有做M唇吗？,,M唇成型
A6068820009272000,我想咨询下 做M唇多少钱啊,,M唇成型
A9170690004375002,m唇大概多少钱？,,M唇成型
A9170690013974010,想整成M唇,,M唇成型
A5860280012113003,我想咨询下M微笑唇可以做吗,,M唇成型
A4276530005328001,如何消除晒斑,,祛晒斑
A8839580000429006,晒斑怎么恢复,,祛晒斑
A5854910017321002,几年的晒斑要怎么样才能没有,,祛晒斑
A4276530015388004,脸上有太阳斑永久好几年了，都不得吊打太白吗？,,祛晒斑
A1817780006249004,眼睛下有一块晒斑能除掉,,祛晒斑
A8911670000145009,脸颊两边有日晒斑，可以去除吗？,,祛晒斑
A2875580009798000,晒斑怎么去除？,,祛晒斑
A6068820014607014,应该是晒斑，后来长得,,祛晒斑
A6577100002154005,缺少一颗牙,,牙齿种植
A6577100004207019,种牙好。还是安假牙好。,,牙齿种植
A6577100006618004,松动还有拔掉几颗牙，能种植吗很烦,,牙齿种植
A3226050000126002,基本是滿口种植，每棵多少钱？,,牙齿种植
A8592480003404003,种牙能长出新的牙吗,,牙齿种植
A6577100004999008,我63岁了，上下没有牙了，应该是怎么种植呢？,,牙齿种植
A6708030001546018,种植牙是意思是什么牙齿？,,牙齿种植
A6577100002528002,牙齿掉了快掉光了该怎么办,,牙齿种植
A2860740003882005,请问磨骨可以做吗,,磨骨
A5861350006535001,请问颧骨稍微高一点能打瘦脸针吗,,磨骨
A1527530009336001,如何瘦颧骨,,磨骨
A5015660009377003,因为我颧骨有点宽,,磨骨
A5854910007613014,能磨骨吗,,磨骨
A5860280008416014,截骨和磨骨不一样吗,,磨骨
A6577100003138001,咨询内容:骨骼大,,磨骨
A5731100000762008,不是高，是颧骨宽显脸大,,磨骨
A8839580000060005,好像我脸上是叫蝴蝶斑。,,祛蝴蝶斑
A6658970002875007,36岁，蝴蝶斑,,祛蝴蝶斑
A5015660004147012,女士，40岁了，没结婚前少，结婚后长多了，今年发现鼻子两侧有蝴蝶斑，难看死了，想去掉，看一下费用多少。，多长时间能祛掉,,祛蝴蝶斑
A5854910002088010,是成片的蝴蝶斑可以消除吗？,,祛蝴蝶斑
A9001360012242003,你好治疗蝴蝶斑以故,,祛蝴蝶斑
A1600310000881004,怎么样才能蝴蝶斑去掉,,祛蝴蝶斑
A7419650001449001,蝴蝶斑怎么治疗,,祛蝴蝶斑
A2367960003335008,脸部蝴蝶斑,,祛蝴蝶斑
A1800280000439002,我想问下我有个眼袋小时候做过手术一个眼睛大小该怎么办,祛眼袋,大小眼矫正
A5861350002818003,眼睛大小不一，可以修复吗,,大小眼矫正
A7419650014669002,割完双眼皮大小眼的话怎么办？,,大小眼矫正
A8911670002763005,嗯。就是说能调整到两边眼睛的大小一样吗？,,大小眼矫正
A5854910016994002,一个眼睛大一个眼睛小怎么办,,大小眼矫正
A5854910015329001,-医生我的左眼能做的和右眼一样大吗,,大小眼矫正
A9170690001901008,先天性眼睛大小不一样．,,大小眼矫正
A2875580005613001,面部的赖腮胡要怎么弄掉啊,,男士脱毛
A7419650005676002,有没有脱络腮胡,,男士脱毛
A5854910000347006,络腮胡子怎么去除,,男士脱毛
A2875580003787001,赖腮胡呢永久去除吗？,,男士脱毛
A7830660007950002,络腮胡子激光去除,,男士脱毛
A6658970001452003,络腮胡能去吗,,男士脱毛
A6068820012200005,男的胡子 可以永久去毛吗？,,男士脱毛
A2808500008181002,我两边的脸型不对称,,大小脸矫正
A6068820013304005,右脸偏高  导致下吧歪斜,,大小脸矫正
A1527530013347004,19  脸型不对称很厉害 尤其是上镜 怎么办?,,大小脸矫正
A3996870003305005,我觉得我脸不对称，能抢救一下吗？,,大小脸矫正
A4276530013191002,大小脸打瘦脸针可以？,,大小脸矫正
A6903320001520001,大小脸能整吗,,大小脸矫正
A2259130000223002,你好   请问大小脸怎么改善？,,大小脸矫正
A9170690009395000,嘴角纹去除多少钱呢,,祛嘴角纹
A5854910007221000,嘴角上纹路。,,祛嘴角纹
A8881750000048000,嘴角的皱纹,,祛嘴角纹
A2367960000364000,你好，嘴角纹怎么祛,,祛嘴角纹
A2875580017613000,嘴角纹怎么半,,祛嘴角纹
A3991420001212000,我就是嘴角有轻微的皱纹，不笑的时候近看才能看到,,祛嘴角纹
A2875580010609000,嘴角旁边皱纹怎么去,,祛嘴角纹
A2367960003303004,手臂有肉,,手臂吸脂
A7261990005587001,怎么减手臂？,,手臂吸脂
A5860280001164010,胳膊吸脂呢,,手臂吸脂
A7830660002758012,我是麒麟臂,,手臂吸脂
A5015660006498001,请问怎么瘦胳膊,,手臂吸脂
A9963270024980000,我想问问怎样瘦手臂,,手臂吸脂
